,name,PAN,Carb. Acid,Ester,Ether,Per. Acid,Hydro peroxide,Nitrate,Aldehyde,Ketone,Alcohol,Criegee,Alkoxy rad,Peroxalkyl rad,Peroxyacyl rad,nogroups,smiles
228,LIMCO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,OCC(C)(O[O])C1CCC(=CC1)C
229,C8M2CO6OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CCC(=O)C=C(C)C(O)C(=O)C
230,TM123BO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[O]Cc1cccc(C)c1C
231,PETCATECH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CCc1ccc(C)c(O)c1O
232,CO25C6CO2H,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,CC(=O)CCC(=O)CC(=O)O
233,NDNT124LO,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,O=N(=O)OC1(C)C2(OOC1(C)C([O])(O)C(=C2C)N(=O)=O)N(=O)=O
234,PETLMUCO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,CC1(OC1C(=O)O)C=CC(=O)CC
235,C88PAN,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,O=N(=O)OOC(=O)C1C(=O)CCC(=O)C1(C)C
236,BIACETO,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CC(=O)C(=O)C[O]
237,ACEC2CHO,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,O=CCCOC(=O)C
238,C822PAN,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,O=CCC(CCC(=O)OO[N+](=O)[O-])C(=C)C
239,C89NO3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,O=CCC1CC(ON(=O)=O)C1(C)C
240,C720OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CC1=CCC(O)CC1O
241,C121OOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,CCCCCCCC(OO)CC(=O)CC
242,BCALBOOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,O=CCCC(=C)C1CC(C)(C)C1CCC(=O)COO
243,C5MDICARB,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CC(=CC(=O)C)C
244,C720O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,[O]OC1CC=C(C)C(O)C1
245,MCATECHOL,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Oc1c(C)cccc1O
246,C1011CO3H,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,OOC(=O)C1CC(C)(C)C1CCC(=O)C
247,C617PAN,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,O=CC(C)(C)C(=O)CC(=O)OON(=O)=O
248,PENT1ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCCC=C
249,PGAOOB,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,[O-][O+]=CCOO
250,LIMALACO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CCC(CC(=O)C(=O)C)C(=C)C
251,C8M2CO6O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,[O]OC(C(=O)C)C(=CC(=O)CC)C
252,MOCOCH2OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOCC(=O)OC
253,HO1C5OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OCCCC(C)OO
254,NC623O,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,OCC(C=O)C(C)([O])CO[N+](=O)[O-]
255,LIMBOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OOC1CC(CCC1(C)O)C(=C)C
256,CH3SCH2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSC[O]
257,CHOC4CO3H,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,O=CCCCCC(=O)OO
258,C733OOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,OCCC(C(=O)C)C(OO)C=O
259,C78O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,[O]OC(CC(C)(C)O)C(=O)C
260,C815CO2OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,CCCC(=O)C=CC(OO)C=O
261,MC3CODBCO3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,CC(=CC=O)C(=O)O[O]
262,MC3CODBCO2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,O=CC=C(C)C(=O)[O]
263,H2M3C4O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[O]CC(C)C(C)O
264,C42O,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,O=CC(O)C([O])CON(=O)=O
265,C918CO3H,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,OOC(=O)C1(O)CCC2CC1C2(C)C
266,DM23BU2ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(=C(C)C)C
267,ETBEANO3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,CCOC(C)(C)CON(=O)=O
268,HO2C6OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OOC(C)CCC(C)O
269,C78OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,CC(=O)C(O)CC(C)(C)O
270,NOPINCO,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,O=C1CCC2([O])CC1C2(C)C
271,DNPHEN,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O=N(=O)c1ccc(O)c(c1)N(=O)=O
272,TM135BPNO3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,O=N(=O)OC1C(=CC2(C)OOC1(C)C2O)C
273,MIBKAOH3CO,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,CC(=O)C(=O)C(C)(C)O
274,MXYBIPERO,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,[O]C1C=CC2(C)OOC1(C)C2O
275,HO3C6O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[O]CCCC(O)CC
276,M33C4O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]OCC(C)(C)CC
277,MPRBNO3O2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,[O]OCC(C)(C)ON(=O)=O
278,C84O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,CCC(=O)CC(O[O])C(=O)CC
279,NC41OOA,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,OC(C(=[O+][O-])C)CON(=O)=O
280,PECO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CCC([O])CC
281,DMKOHO,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,CC(=O)C([O])C(O)C(=O)C
282,EOX2ETCHO,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,CCOCC=O
283,C617CO2H,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CC(C)(C)C(=O)CC(=O)O
284,CHCL2OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOC(Cl)Cl
285,NDNCRESO2,3,0,0,0,0,1,1,0,0,1,0,0,1,0,0,[O]OC1(O)C(=CC2(OOC1(C)C2ON(=O)=O)N(=O)=O)N(=O)=O
286,PXYLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[O]Cc1ccc(C)cc1
287,METACETNO3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CC(=O)OCON(=O)=O
288,PXYMUCO,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,O=CC1OC1(C)C(O)C([O])C(=O)C
289,DNPXYOL,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O=N(=O)c1cc(C)c(O)c(N(=O)=O)c1C
290,TM124MUO2H,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,CC(=O)C=CC1(C)OC1(C)C(=O)O
291,C5OCO3M,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O=CC(=O)OC(C)C(=O)C
292,PXY1OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOc1cc(C)ccc1C
293,CH3COCO3H,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,CC(=O)C(=O)OO
294,C9DCCO,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,O=C1CC(=O)C2C(=O)C1C2(C)C
295,C816O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CC(=O)CCC([O])C(=C)C
296,C512O,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,[O]CCC(=O)CC=O
297,C522CO3,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,[O]OC(=O)C(=C)CCC=O
298,MIBKOHAOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,OOC(C(=O)C)C(C)(C)O
299,C510OH,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,O=CC(O)C(C)(O)CON(=O)=O
300,NEOPNO3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O=N(=O)OCC(C)(C)C
301,EBFUOOH,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,CCC1OC(=O)C(OO)C1O
302,C41CO3H,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,CC(C(=O)OO)C(=O)C
303,OXYOLO2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,[O]OC1(O)C=C(C)C2(C)OOC1C2O
304,T123NCATO,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,O=N(=O)C1=C(O)C([O])(O)C2(C)OOC1(C)C2(C)O
305,C1310O,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,OCCC(=C)C(=O)CC(C)(C)C([O])CCC(=O)O
306,CO1H63O,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,OCCCC([O])CC=O
307,NCRESO,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O=N(=O)OC1C2OOC1(C)C=CC2([O])O
308,CHCL3OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOC(Cl)C(Cl)Cl
309,BUTAL2NO3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,CCC(C=O)ON(=O)=O
310,EOX2OLBNO3,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,OCCOC(C)ON(=O)=O
311,C6H5C2CO3H,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,OOC(=O)Cc1ccccc1
312,HOC2H4CO3H,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,OCCC(=O)OO
313,NC3OOA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,[O-][O+]=C(C)CON(=O)=O
314,BCLKET,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,O=CCCC(=O)C1CC(C)(C)C1CCC(=O)C
315,C89CO2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,O=CCC1CC(C(=O)[O])C1(C)C
316,C89CO3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,O=CCC1CC(C(=O)O[O])C1(C)C
317,C1013O2,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,COC(=O)CCC1C(O[O])CC1(C)C
318,C726CO3OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CC(=O)C=CC(O)C(=O)C
319,M33C3CO2H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(C)(C)C(=O)O
320,CCLOHCH2O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,[O]OCC(O)Cl
321,TMBO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[O]OCc1cc(C)cc(C)c1
322,DNPHENO,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,O=N(=O)C1=CC2(OOC(C2O)C1([O])O)N(=O)=O
323,C6DCRBBOOH,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,CCC(=O)C=CC(=O)OO
324,M2BUOL2OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CCC(C)(O)CO
325,C63O,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,OCC([O])CC(=O)CC
326,C1210OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,OOCCC1C(CC1(C)C)C(=O)CCC=O
327,NPXYOLO,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,O=N(=O)OC1C2OOC1(C)C([O])(O)C=C2C
328,ACCOMECO3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,CC(=O)OC(=O)CC(=O)O[O]
329,C4CO2DCO3H,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,OOC(=O)C=CC(=O)C=O
330,DIME35EB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCc1cc(C)cc(C)c1
331,MBOOOA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,[O-][O+]=CC(C)(C)O
332,BOX2COMOOH,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,CCCC(OO)OC(=O)C(=O)C
333,C919OH,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,O=CCC(=O)C(CC=O)C(C)(C)O
334,NISOPO,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[O]CC=C(C)CON(=O)=O
335,PTNCATECH,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CCc1cc(N(=O)=O)c(C)c(O)c1O
336,PTNCATECO,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,CCC12OOC(N(=O)=O)(C(=C(O)C2([O])O)C)C1O
337,M2BUOL2O2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CCC(C)(CO)O[O]
338,NC526O2,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,O=CCC(CO[N+](=O)[O-])(O[O])C
339,DMMBNO3,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,COC(OC)ON(=O)=O
340,C84O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,CCC(=O)CC([O])C(=O)CC
341,MTCATEC1O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CCc1cc(C)cc(O)c1[O]
342,C7M2CO5O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,[O]OC(C(=O)C)C(=CC(=O)C)C
343,H3C2C4PAN,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,O=N(=O)OOC(=O)CC(O)C(=O)C
344,C4MALOHOOH,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,O=CC(O)C(C)(OO)C=O
345,C1211CO3,0,2,1,0,0,0,0,0,2,0,0,0,1,0,0,[O]OC(=O)CCC(=O)C1CC(C1CCC(=O)O)(C)C
346,C515O2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,[O]OCC(=O)C(=O)CC=O
347,MVKOHBOOH,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,OCC(=O)C(CO)OO
348,C1213OOH,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,OCCC(=O)C(=O)CC(C)(C)C(OO)CCC(=O)O
349,NC51O2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,[O]OC(CC(=O)C)CO[N+](=O)[O-]
350,CO24C6O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,CC(O[O])C(=O)CC(=O)C
351,C9M2CO6OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,CCC(=O)C=C(C)C(OO)C(=O)CC
352,C7CO3OHOOH,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,CCC(=O)C(OO)C(O)C(=O)C=O
353,C722O,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,O=CCC(C(=O)O)C(C)(C)[O]
354,HM33C4O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,OCCC(C)(C)C[O]
355,CH3SOO2NO2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[O-][N+](=O)OOS(=O)C
356,HEXCNO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,CCCC(CC)ON(=O)=O
357,NBUACETAO2,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,[O]OC(C)CCOC(=O)C
358,CNO3CLOOH,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OOC(Cl)CON(=O)=O
359,DNCRESO2,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,[O]OC1(O)C(=CC2(OOC1(C)C2O)N(=O)=O)N(=O)=O
360,HO2C5O,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[O]CCCC(C)O
361,C5MCO2OHO2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,[O]OC(C)(C=O)C(O)C(=O)C
362,C4MCODBPAN,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,O=N(=O)OOC(=O)C(=CC(=O)C)C
363,NO3CH2PAN,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,O=C(CON(=O)=O)OON(=O)=O
364,BCBNO3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[O-][N+](=O)OC1CCC(=C)C2CC(C)(C)C2CCC1(C)O
365,C4DBMECO3,0,1,1,0,0,0,0,1,2,0,0,0,1,0,0,[O]OC(=O)C(=C(CC)C(=O)C=O)C
366,C7M2CO5OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,CC(=O)C=C(C)C(O)C(=O)C
367,H3M3C6NO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,CCC(C)(O)CCCON(=O)=O
368,C5DICARBO2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,[O]OC(C(=O)C)C(O)C=O
369,BOX2PROL,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,CCCCOCC(C)O
370,C5COCHOO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,[O]CC(=O)CCC=O
371,C524CO,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,OCC(=O)C(=C)CO
372,BRETPAN,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,BrCC(=O)OON(=O)=O
373,C6CODIAL,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,O=CCCC(=O)CC=O
374,MXYFUOH,0,1,1,1,0,0,0,0,1,2,0,0,0,0,0,CC1OC(=O)C(C)(O)C1O
375,CL2OHPAN,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,O=N(=O)OOC(=O)C(O)(Cl)Cl
376,PROPALO2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CC(O[O])C=O
377,HO3C106NO3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,CCCCC(CCC(O)CC)ON(=O)=O
378,DNIPBNZLO2,2,0,0,0,0,1,0,0,0,2,0,0,1,0,0,[O]OC1(O)C(=CC2(OOC1(C(C)C)C2O)N(=O)=O)N(=O)=O
379,M2C43CO2H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(C(C)C)C(=O)O
380,C8BCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[O]C1CC2CC1C2(C)C
381,MXYFUO2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,CC1(O[O])C(O)C(C)OC1=O
382,TM123BP2OH,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,OC1C=CC2(C)OOC1(C)C2(C)O
383,C65NO3CO3H,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,CCCCC(ON(=O)=O)C(=O)OO
384,C534OOH,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,O=CC(C(C(=O)OO)(OO)C)O
385,C89O,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,O=CCC1CC([O])C1(C)C
386,HO3C86NO3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,CCC(O)CCC(CC)ON(=O)=O
387,NTMB2FUO,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,O=N(=O)OC1(C)C(C)OC(=O)C1(C)[O]
388,H13M3C5O2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,OCCC(C)(O)C(C)O[O]
389,C915O,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,O=CC1C(=O)CCC([O])C1(C)C
390,C830O2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,O=CCC1C(O[O])CC1(C)C
391,INAHPCO3,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,[O]OC(=O)C(C)(OO)C(O)CON(=O)=O
392,IPBZMUCO3H,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,OOC(=O)C1OC1C=CC(=O)C(C)C
393,CO3C75O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,CCC([O])CC(=O)CC
394,C43NO3CO3H,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,OOC(=O)C(C)(CC)ON(=O)=O
395,HO2MC5NO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,CC(O)CC(C)CON(=O)=O
396,DETLMUOOH,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,CCC(=O)C(O)C(C)(OO)C1OC1(CC)C=O
397,C6H5C2OH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OCCc1ccccc1
398,C4M2NO32O2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,[O]OC(C)C(C)(C)ON(=O)=O
399,H13M3C5O,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,OCCC(C)(O)C(C)[O]
400,NPEBQOOH,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,OOC1C(=O)C=C(CC)C(=O)C1ON(=O)=O
401,ETBEACHO,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,CCOC(C)(C)C=O
402,H2M4C65O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,CC(O)CC(C)C(C)[O]
403,PETLMUCCO3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,CCC(=O)C=CC1(C)OC1C(=O)O[O]
404,C4MNO32OOH,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,OOCC(ON(=O)=O)C(C)C
405,C5CO234O2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,CC(=O)C(=O)C(=O)CO[O]
406,C830OH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O=CCC1C(O)CC1(C)C
407,HO3C126NO3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,CCCCCCC(CCC(O)CC)ON(=O)=O
408,C624CHO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,CC(=C)C(CCO)C=O
409,C136O,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O=CCCC(=C)C1CC(C)(C)C1CC[O]
410,M22C3CO3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,[O]OC(=O)CC(C)(C)C
411,PXYLOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOCc1ccc(C)cc1
412,TM124QOOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,OOC1(C)C(O)C(=O)C(=C(C)C1=O)C
413,IPNNCATOOH,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,OOC1(O)C(=C(N(=O)=O)C2OOC1(C(C)C)C2ON(=O)=O)O
414,C5DICARBO,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,O=CC(O)C([O])C(=O)C
415,HO2NO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
416,TM123O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cc1ccc([O])c(C)c1C
417,TM123B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cc1cccc(C)c1C
418,C1312OOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,O=CCCC(=C)C(=O)CC(C)(C)C(OO)CCO
419,PHAN,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,OCC(=O)OON(=O)=O
420,COO2C4OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,OOCCC(=O)OC
421,C916NO3,1,0,0,0,0,0,1,2,1,1,0,0,0,0,0,O=CCCC(=O)C(C=O)C(C)(C)ON(=O)=O
422,EBENZOLOH,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,CCC12OOC(C2O)C(O)(O)C=C1
423,EBENZOLO2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,[O]OC1(O)C=CC2(CC)OOC1C2O
424,IBUTALCO2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,[O]OC(C)(C)C=O
425,MC5CO2OHO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,O=CC(O)C(C)([O])C(=O)C
426,C928NO3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,CC(=O)CCC(=O)C(C)(C)CO[N+](=O)[O-]
427,IPBZMUCO,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,O=CC1OC1C(O)C([O])C(=O)C(C)C
428,HO3C116OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,CCCCCC(OO)CCC(O)CC
429,HO5C6OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,CCCCC(O)COO
430,DNEBNZLO2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CCC12OOC(C=C(N(=O)=O)C2(O)O[O])(N(=O)=O)C1O
431,C3H7CHO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CCCC=O
432,INANCO3H,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,OOC(=O)C(C)(ON(=O)=O)C(O)CON(=O)=O
433,CO2HOC61O2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,CCC(O)CC(=O)CO[O]
434,EBENZOLOOH,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,OOC1(O)C=CC2(CC)OOC1C2O
435,NBPINAO2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,[O]OC1(CON(=O)=O)CCC2CC1C2(C)C
436,C71OOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,CCC(O)CC(=O)C(C)OO
437,M3PECO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCC(C)([O])CC
438,INANCOCO3,2,1,1,0,0,0,2,0,2,0,0,0,1,0,0,[O]OC(=O)C(C)(ON(=O)=O)C(=O)CON(=O)=O
439,C919O2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,O=CCC(=O)C(CC=O)C(C)(C)O[O]
440,NEOP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CC(C)(C)C
441,ME3BUOLNO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,OCC(ON(=O)=O)C(C)C
442,HM23C4OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,OOCC(C)C(C)CO
443,DNPETOLO2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,CCC12OOC(N(=O)=O)(C(=C(N(=O)=O)C2(O)O[O])C)C1O
444,NC6PAN1,3,0,0,0,0,0,2,1,2,0,0,0,0,0,0,O=CC(=O)CC(=O)C(C)(ON(=O)=O)C(=O)OON(=O)=O
445,INANPAN,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,O=N(=O)OCC(O)C(C)(ON(=O)=O)C(=O)OON(=O)=O
446,C823PAN,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,OC(=O)CCC(CC(=O)OO[N+](=O)[O-])C(=C)C
447,C830NO3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,O=CCC1C(O[N+](=O)[O-])CC1(C)C
448,ISOPDNO3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,OCC(ON(=O)=O)C(=C)C
449,NMBOAO,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,O=N(=O)OCC([O])C(C)(C)O
450,MTBEACHOHO,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,O=COC(C)(C)CO
451,C624PAN,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,[O-][N+](=O)OOC(=O)C(CCO)C(=C)C
